lag_mean_5,lag_std_5,lag_mean_20,density_mean,density_kept_ratio,H0_entropy,H0_amplitude,H0_npoints,H1_entropy,H1_amplitude,H1_npoints,H2_entropy,H2_amplitude,H2_npoints,PI_H1_sum,PI_H1_max,target
-0.018285662623648946,0.020400740479766782,-0.0033859400319137477,1.1340579089017049e-07,1.0,3.9985451276746815,13.475842475891113,55.0,2.8488942837070947,1.0424814224243164,24.0,0.9897347052360441,0.5750703811645508,3.0,2.5371361875645495,0.03495021110767222,0.0021984473410121552
-0.011937490193164636,0.02084389064357155,-0.0029834744259956913,1.1340579089017049e-07,1.0,3.9977640111854096,14.324563980102539,55.0,2.771048228425238,1.0411176681518555,22.0,0.9887345550576528,0.5745267868041992,3.0,2.2419163218563445,0.029068838154891287,0.02418247496067316
0.0008069911969780464,0.019508905381142912,-0.0017816572325616065,1.1340579089017049e-07,1.0,3.9984369786732183,14.324738502502441,55.0,2.7308213539713844,1.0434207916259766,22.0,0.9881891528758764,0.5747489929199219,3.0,2.1828743051689443,0.02874082172596116,-0.0013024200953584142
0.0013026707858042386,0.01941731225987809,-0.002766028007932508,1.1340579089017049e-07,1.0,3.998618908660823,14.324894905090332,55.0,2.639727441797309,1.041264533996582,20.0,1.285784999552649,0.5734395980834961,4.0,2.001496979622337,0.034610419368640434,0.009487072485557135
0.0003026735156087312,0.018832506191140585,-0.0018839768384768085,1.1340579089017049e-07,1.0,3.99854733476346,14.324849128723145,55.0,2.58297144255226,1.0363683700561523,19.0,0.9760704003199223,0.5713443756103516,3.0,2.0036261949997907,0.026000142963950874,0.0301055397299006
0.012934222884356927,0.012257234783615005,-0.0008490191344283637,1.1340579089017049e-07,1.0,3.99818138988675,14.324810028076172,55.0,2.5729659268141263,1.0363378524780273,18.0,0.9754813104350328,0.572361946105957,3.0,2.0008354765878376,0.02603499751144284,-0.0029774998903402405
0.011899033438086449,0.013294863533686202,-0.001982302429331373,1.1340579089017049e-07,1.0,3.998222546610412,14.324662208557129,55.0,2.6427508540819042,1.0352048873901367,19.0,0.9745018914992118,0.574793815612793,3.0,2.1240252392309342,0.027592576000795163,-0.02034867314949551
0.0029928038160527137,0.016590322456267747,-0.004221792596597229,1.1340579089017049e-07,1.0,3.9983826096426474,14.324323654174805,55.0,2.6228354153999307,1.035491943359375,19.0,0.9740597465215826,0.5736331939697266,3.0,2.0190249885781597,0.025058237221040884,-0.0007119988201722549
0.0031108880710899456,0.016561406284989765,-0.003942685777922517,1.1340579089017049e-07,1.0,3.9988415236645665,14.32464599609375,55.0,2.8083897272139815,0.969822883605957,21.0,0.9517779572650173,0.5754251480102539,3.0,1.9448575273423558,0.023468140735467727,-0.008797866246368358
-0.000546099675295153,0.01676720486844916,-0.004007033838183194,1.1340579089017049e-07,1.0,3.9992535656722503,14.324630737304688,55.0,2.8540460680543918,1.220139503479004,23.0,0.7825526975971382,0.19683456420898438,3.0,2.900935711660576,0.0330693004026655,0.0104985112966407
-0.004467505361947133,0.010112063251398802,-0.004395269544128411,1.1340579089017049e-07,1.0,3.999605155868607,14.324450492858887,55.0,2.836428503729572,1.2187919616699219,23.0,0.7777377332961912,0.23211383819580078,3.0,2.9687236978248084,0.03399053377607723,0.001582875106192816
-0.0035554303626405214,0.01040669687733318,-0.0034920055083278887,1.1340579089017049e-07,1.0,3.9992446751496473,15.383959770202637,55.0,2.9155690894697903,1.2190122604370117,24.0,0.17151745369358185,0.19649887084960938,2.0,3.679843061593642,0.09508270877420959,0.003566795705065573
